split_level,outer_fold,inner_fold,role,row_index,query_id,group_id,truth,label,intent
inner,0,1.0,test,19,q_00175,g0019,0,irrelevant,Acknowledgment
inner,0,1.0,test,20,q_00519,g0020,1,relevant,Medical
inner,0,1.0,test,21,q_00304,g0021,1,relevant,Language change
inner,0,1.0,test,22,q_00273,g0022,1,relevant,Language change
inner,0,1.0,test,23,q_00437,g0023,1,relevant,Medical
inner,0,1.0,test,26,q_00215,g0026,0,irrelevant,Spam
inner,0,1.0,test,28,q_00059,g0028,1,relevant,Other
inner,0,1.0,test,30,q_00898,g0030,1,relevant,Medical
inner,0,1.0,test,34,q_00044,g0034,0,irrelevant,Greeting
inner,0,1.0,test,35,q_01371,g0035,0,irrelevant,Acknowledgment
inner,0,1.0,test,36,q_01763,g0036,1,relevant,Delivery confirmation
inner,0,1.0,test,38,q_00781,g0038,1,relevant,Medical
inner,0,1.0,test,39,q_00820,g0039,1,relevant,Medical
inner,0,1.0,test,41,q_01642,g0041,0,irrelevant,OSS
inner,0,1.0,test,42,q_01724,g0042,1,relevant,Delivery confirmation
inner,0,1.0,test,44,q_00174,g0044,0,irrelevant,Acknowledgment
inner,0,1.0,test,53,q_00667,g0053,1,relevant,Medical
inner,0,1.0,test,55,q_00652,g0055,1,relevant,Medical
inner,0,1.0,test,57,q_01163,g0057,1,relevant,Feedback
inner,0,1.0,test,58,q_00934,g0058,1,relevant,Medical
inner,0,1.0,test,61,q_00931,g0061,1,relevant,Medical
inner,0,1.0,test,63,q_01540,g0063,1,relevant,Feedback
inner,0,1.0,test,68,q_01270,g0068,0,irrelevant,Acknowledgment
inner,0,1.0,test,73,q_00721,g0073,1,relevant,Medical
inner,0,1.0,test,78,q_00964,g0078,1,relevant,Medical
inner,0,1.0,test,79,q_01111,g0079,1,relevant,Other
inner,0,1.0,test,87,q_01271,g0087,0,irrelevant,Acknowledgment
inner,0,1.0,test,99,q_01657,g0099,0,irrelevant,OSS
inner,0,1.0,test,107,q_01801,g0107,1,relevant,Date
inner,0,1.0,test,112,q_01453,g0112,0,irrelevant,Acknowledgment
inner,0,1.0,test,119,q_00990,g0119,0,irrelevant,Automated message
inner,0,1.0,test,124,q_00793,g0124,1,relevant,Medical
inner,0,1.0,test,125,q_00435,g0125,1,relevant,Medical
inner,0,1.0,test,132,q_00547,g0132,1,relevant,Medical
inner,0,1.0,test,138,q_01796,g0138,1,relevant,Date
inner,0,1.0,test,142,q_01278,g0142,0,irrelevant,Acknowledgment
inner,0,1.0,test,145,q_00229,g0145,0,irrelevant,Spam
inner,0,1.0,test,157,q_01567,g0157,0,irrelevant,OSS
inner,0,1.0,test,158,q_01712,g0158,1,relevant,Language change
inner,0,1.0,test,160,q_00757,g0160,1,relevant,Medical
inner,0,1.0,test,161,q_00758,g0161,1,relevant,Medical
inner,0,1.0,test,166,q_01205,g0166,0,irrelevant,Acknowledgment
inner,0,1.0,test,168,q_00807,g0168,1,relevant,Medical
inner,0,1.0,test,174,q_00813,g0174,1,relevant,Medical
inner,0,1.0,test,176,q_00856,g0176,1,relevant,Medical
inner,0,1.0,test,179,q_00117,g0179,1,relevant,Other
inner,0,1.0,test,186,q_00277,g0186,1,relevant,Language change
inner,0,1.0,test,187,q_01079,g0187,1,relevant,Medical
inner,0,1.0,test,192,q_01805,g0192,1,relevant,Date
inner,0,1.0,test,193,q_01778,g0193,1,relevant,Delivery confirmation
inner,0,1.0,test,194,q_01336,g0194,0,irrelevant,Acknowledgment
inner,0,1.0,test,196,q_01543,g0196,0,irrelevant,OSS
inner,0,1.0,test,198,q_01082,g0198,1,relevant,Medical
inner,0,1.0,test,200,q_01099,g0200,1,relevant,Other
inner,0,1.0,test,205,q_00782,g0205,1,relevant,Medical
inner,0,1.0,test,206,q_00754,g0206,1,relevant,Medical
inner,0,1.0,test,209,q_00851,g0209,1,relevant,Medical
inner,0,1.0,test,214,q_00574,g0214,1,relevant,Medical
inner,0,1.0,test,219,q_00932,g0219,1,relevant,Medical
inner,0,1.0,test,225,q_00534,g0225,1,relevant,Medical
inner,0,1.0,test,227,q_01547,g0227,0,irrelevant,OSS
inner,0,1.0,test,229,q_00722,g0229,1,relevant,Medical
inner,0,1.0,test,230,q_01730,g0230,1,relevant,Delivery confirmation
inner,0,1.0,test,233,q_01685,g0233,1,relevant,Language change
inner,0,1.0,test,238,q_01660,g0238,0,irrelevant,OSS
inner,0,1.0,test,240,q_00680,g0240,1,relevant,Medical
inner,0,1.0,test,241,q_01186,g0241,0,irrelevant,Acknowledgment
inner,0,1.0,test,243,q_00947,g0243,1,relevant,Medical
inner,0,1.0,test,246,q_00606,g0246,1,relevant,Medical
inner,0,1.0,test,248,q_01161,g0248,1,relevant,Delivery confirmation
inner,0,1.0,test,254,q_00426,g0254,1,relevant,Medical
inner,0,1.0,test,256,q_00067,g0256,0,irrelevant,Greeting
inner,0,1.0,test,263,q_01214,g0263,1,relevant,Feedback
inner,0,1.0,test,264,q_01247,g0264,0,irrelevant,Acknowledgment
inner,0,1.0,test,265,q_00532,g0265,1,relevant,Medical
inner,0,1.0,test,266,q_00568,g0266,1,relevant,Medical
inner,0,1.0,test,269,q_00114,g0269,1,relevant,Other
inner,0,1.0,test,270,q_00105,g0270,1,relevant,Other
inner,0,1.0,test,271,q_00675,g0271,1,relevant,Medical
inner,0,1.0,test,275,q_00159,g0275,0,irrelevant,Acknowledgment
inner,0,1.0,test,278,q_01527,g0278,1,relevant,Delivery confirmation
inner,0,1.0,test,281,q_01550,g0281,1,relevant,Other
inner,0,1.0,test,291,q_01690,g0291,1,relevant,Language change
inner,0,1.0,test,292,q_00371,g0292,1,relevant,Medical
inner,0,1.0,test,293,q_01084,g0293,1,relevant,Other
inner,0,1.0,test,307,q_01727,g0307,1,relevant,Delivery confirmation
inner,0,1.0,test,310,q_00539,g0310,1,relevant,Medical
inner,0,1.0,test,316,q_00725,g0316,1,relevant,Medical
inner,0,1.0,test,320,q_01366,g0320,0,irrelevant,Acknowledgment
inner,0,1.0,test,326,q_00977,g0326,0,irrelevant,Automated message
inner,0,1.0,test,331,q_00101,g0331,1,relevant,Other
inner,0,1.0,test,334,q_01178,g0334,0,irrelevant,Acknowledgment
inner,0,1.0,test,347,q_01033,g0347,1,relevant,Date
inner,0,1.0,test,348,q_01022,g0348,1,relevant,Date
inner,0,1.0,test,349,q_01004,g0349,0,irrelevant,Automated message
inner,0,1.0,test,354,q_00579,g0354,1,relevant,Medical
inner,0,1.0,test,358,q_00305,g0358,1,relevant,Language change
inner,0,1.0,test,360,q_01669,g0360,1,relevant,Language change
inner,0,1.0,test,366,q_01561,g0366,0,irrelevant,OSS
inner,0,1.0,test,370,q_01591,g0370,0,irrelevant,OSS
inner,0,1.0,test,373,q_01750,g0373,1,relevant,Delivery confirmation
inner,0,1.0,test,374,q_00852,g0374,1,relevant,Medical
inner,0,1.0,test,375,q_00290,g0375,1,relevant,Language change
inner,0,1.0,test,379,q_00217,g0379,0,irrelevant,Spam
inner,0,1.0,test,382,q_00922,g0382,1,relevant,Medical
inner,0,1.0,test,383,q_01466,g0383,1,relevant,Medical
inner,0,1.0,test,384,q_01121,g0384,0,irrelevant,Acknowledgment
inner,0,1.0,test,390,q_01009,g0390,1,relevant,Date
inner,0,1.0,test,392,q_01424,g0392,0,irrelevant,Acknowledgment
inner,0,1.0,test,398,q_01434,g0398,0,irrelevant,Acknowledgment
inner,0,1.0,test,400,q_00490,g0400,1,relevant,Medical
inner,0,1.0,test,408,q_01573,g0408,0,irrelevant,OSS
inner,0,1.0,test,412,q_01729,g0412,1,relevant,Delivery confirmation
inner,0,1.0,test,418,q_01341,g0418,0,irrelevant,Acknowledgment
inner,0,1.0,test,421,q_01268,g0421,0,irrelevant,Acknowledgment
inner,0,1.0,test,427,q_00926,g0427,1,relevant,Medical
inner,0,1.0,test,428,q_00780,g0428,1,relevant,Medical
inner,0,1.0,test,436,q_01154,g0436,0,irrelevant,Acknowledgment
inner,0,1.0,test,437,q_01500,g0437,0,irrelevant,Acknowledgment
inner,0,1.0,test,439,q_00666,g0439,1,relevant,Medical
inner,0,1.0,test,443,q_00406,g0443,1,relevant,Medical
inner,0,1.0,test,450,q_00815,g0450,1,relevant,Medical
inner,0,1.0,test,451,q_00141,g0451,0,irrelevant,Acknowledgment
inner,0,1.0,test,452,q_01210,g0452,0,irrelevant,Acknowledgment
inner,0,1.0,test,453,q_00660,g0453,1,relevant,Medical
inner,0,1.0,test,456,q_00316,g0456,1,relevant,Language change
inner,0,1.0,test,467,q_01141,g0467,1,relevant,Medical
inner,0,1.0,test,470,q_01713,g0470,1,relevant,Delivery confirmation
inner,0,1.0,test,473,q_00846,g0473,1,relevant,Medical
inner,0,1.0,test,474,q_01621,g0474,0,irrelevant,OSS
inner,0,1.0,test,480,q_01668,g0480,1,relevant,Other
inner,0,1.0,test,482,q_00742,g0482,1,relevant,Medical
inner,0,1.0,test,484,q_00266,g0484,1,relevant,Language change
inner,0,1.0,test,486,q_00366,g0486,1,relevant,Medical
inner,0,1.0,test,487,q_01296,g0487,0,irrelevant,Acknowledgment
inner,0,1.0,test,488,q_00247,g0488,1,relevant,Language change
inner,0,1.0,test,498,q_00291,g0498,1,relevant,Language change
inner,0,1.0,test,499,q_00814,g0499,1,relevant,Medical
inner,0,1.0,test,507,q_01117,g0507,0,irrelevant,Acknowledgment
inner,0,1.0,test,508,q_01619,g0508,0,irrelevant,OSS
inner,0,1.0,test,511,q_01188,g0511,0,irrelevant,Acknowledgment
inner,0,1.0,test,514,q_01437,g0514,0,irrelevant,Acknowledgment
inner,0,1.0,test,521,q_00639,g0521,1,relevant,Medical
inner,0,1.0,test,522,q_00896,g0522,1,relevant,Medical
inner,0,1.0,test,529,q_00672,g0529,1,relevant,Medical
inner,0,1.0,test,532,q_00768,g0532,1,relevant,Medical
inner,0,1.0,test,533,q_01085,g0533,1,relevant,Medical
inner,0,1.0,test,556,q_01531,g0556,0,irrelevant,Acknowledgment
inner,0,1.0,test,557,q_01382,g0557,0,irrelevant,Acknowledgment
inner,0,1.0,test,563,q_00144,g0563,1,relevant,Other
inner,0,1.0,test,565,q_00066,g0565,0,irrelevant,Greeting
inner,0,1.0,test,566,q_00527,g0566,1,relevant,Medical
inner,0,1.0,test,577,q_00042,g0577,0,irrelevant,Greeting
inner,0,1.0,test,579,q_00607,g0579,1,relevant,Medical
inner,0,1.0,test,580,q_00176,g0580,0,irrelevant,Acknowledgment
inner,0,1.0,test,582,q_01069,g0582,1,relevant,Other
inner,0,1.0,test,583,q_01348,g0583,0,irrelevant,Acknowledgment
inner,0,1.0,test,585,q_00761,g0584,1,relevant,Medical
inner,0,1.0,test,591,q_01383,g0590,0,irrelevant,Acknowledgment
inner,0,1.0,test,603,q_00762,g0602,1,relevant,Medical
inner,0,1.0,test,611,q_00181,g0610,0,irrelevant,Acknowledgment
inner,0,1.0,test,614,q_01545,g0613,0,irrelevant,OSS
inner,0,1.0,test,621,q_01192,g0620,0,irrelevant,Acknowledgment
inner,0,1.0,test,622,q_01207,g0621,1,relevant,Feedback
inner,0,1.0,test,624,q_01142,g0623,0,irrelevant,Acknowledgment
inner,0,1.0,test,625,q_00516,g0624,1,relevant,Medical
inner,0,1.0,test,626,q_00597,g0625,1,relevant,Medical
inner,0,1.0,test,631,q_00617,g0630,1,relevant,Medical
inner,0,1.0,test,634,q_01127,g0633,0,irrelevant,Acknowledgment
inner,0,1.0,test,635,q_01023,g0634,1,relevant,Date
inner,0,1.0,test,638,q_01331,g0637,0,irrelevant,Acknowledgment
inner,0,1.0,test,646,q_01787,g0645,1,relevant,Delivery confirmation
inner,0,1.0,test,648,q_00980,g0647,0,irrelevant,Automated message
inner,0,1.0,test,651,q_00038,g0650,0,irrelevant,Acknowledgment
inner,0,1.0,test,652,q_00493,g0651,1,relevant,Medical
inner,0,1.0,test,657,q_01046,g0656,1,relevant,Other
inner,0,1.0,test,659,q_00311,g0658,1,relevant,Language change
inner,0,1.0,test,662,q_00530,g0661,1,relevant,Medical
inner,0,1.0,test,664,q_01734,g0663,1,relevant,Delivery confirmation
inner,0,1.0,test,665,q_01599,g0664,0,irrelevant,OSS
inner,0,1.0,test,666,q_00827,g0665,1,relevant,Medical
inner,0,1.0,test,667,q_01298,g0666,0,irrelevant,Acknowledgment
inner,0,1.0,test,671,q_01425,g0670,1,relevant,Medical
inner,0,1.0,test,675,q_00397,g0674,1,relevant,Medical
inner,0,1.0,test,681,q_00118,g0680,0,irrelevant,Acknowledgment
inner,0,1.0,test,683,q_00563,g0682,1,relevant,Medical
inner,0,1.0,test,686,q_00060,g0685,0,irrelevant,Greeting
inner,0,1.0,test,706,q_01756,g0705,1,relevant,Delivery confirmation
inner,0,1.0,test,707,q_01470,g0706,0,irrelevant,Acknowledgment
inner,0,1.0,test,715,q_01532,g0714,0,irrelevant,Acknowledgment
inner,0,1.0,test,720,q_01199,g0719,0,irrelevant,Acknowledgment
inner,0,1.0,test,723,q_01409,g0722,0,irrelevant,Acknowledgment
inner,0,1.0,test,730,q_00337,g0729,1,relevant,Medical
inner,0,1.0,test,733,q_01080,g0732,1,relevant,Other
inner,0,1.0,test,734,q_01324,g0733,1,relevant,Feedback
inner,0,1.0,test,745,q_01649,g0744,0,irrelevant,OSS
inner,0,1.0,test,748,q_01604,g0747,0,irrelevant,OSS
inner,0,1.0,test,750,q_00826,g0749,1,relevant,Medical
inner,0,1.0,test,756,q_00670,g0755,1,relevant,Medical
inner,0,1.0,test,759,q_01440,g0758,0,irrelevant,Acknowledgment
inner,0,1.0,test,767,q_00694,g0766,1,relevant,Medical
inner,0,1.0,test,772,q_00447,g0771,1,relevant,Medical
inner,0,1.0,test,774,q_01239,g0773,0,irrelevant,Acknowledgment
inner,0,1.0,test,778,q_00292,g0777,1,relevant,Language change
inner,0,1.0,test,782,q_00714,g0781,1,relevant,Medical
inner,0,1.0,test,786,q_01261,g0785,0,irrelevant,Acknowledgment
inner,0,1.0,test,789,q_01002,g0788,0,irrelevant,Automated message
inner,0,1.0,test,790,q_00186,g0789,0,irrelevant,Acknowledgment
inner,0,1.0,test,792,q_00390,g0791,1,relevant,Medical
inner,0,1.0,test,794,q_00230,g0793,0,irrelevant,Spam
inner,0,1.0,test,805,q_00108,g0804,1,relevant,Other
inner,0,1.0,test,813,q_00635,g0812,1,relevant,Medical
inner,0,1.0,test,815,q_01066,g0814,1,relevant,Medical
inner,0,1.0,test,817,q_00659,g0816,1,relevant,Medical
inner,0,1.0,test,819,q_01525,g0818,0,irrelevant,Acknowledgment
inner,0,1.0,test,821,q_01376,g0820,0,irrelevant,OSS
inner,0,1.0,test,827,q_01333,g0826,0,irrelevant,Acknowledgment
inner,0,1.0,test,828,q_01075,g0827,1,relevant,Medical
inner,0,1.0,test,832,q_00507,g0831,1,relevant,Medical
inner,0,1.0,test,836,q_01700,g0835,1,relevant,Language change
inner,0,1.0,test,850,q_01209,g0849,0,irrelevant,Acknowledgment
inner,0,1.0,test,852,q_01580,g0851,0,irrelevant,OSS
inner,0,1.0,test,853,q_01473,g0852,0,irrelevant,Acknowledgment
inner,0,1.0,test,859,q_00352,g0858,1,relevant,Medical
inner,0,1.0,test,860,q_00399,g0859,1,relevant,Medical
inner,0,1.0,test,868,q_00948,g0867,1,relevant,Medical
inner,0,1.0,test,877,q_00043,g0876,0,irrelevant,Greeting
inner,0,1.0,test,882,q_01260,g0881,0,irrelevant,Acknowledgment
inner,0,1.0,test,886,q_01024,g0885,1,relevant,Date
inner,0,1.0,test,888,q_00192,g0887,0,irrelevant,Acknowledgment
inner,0,1.0,test,894,q_00309,g0893,1,relevant,Language change
inner,0,1.0,test,896,q_01535,g0895,0,irrelevant,Acknowledgment
inner,0,1.0,test,900,q_00320,g0899,1,relevant,Language change
inner,0,1.0,test,902,q_00051,g0901,0,irrelevant,Greeting
inner,0,2.0,train,0,q_01749,g0000,1,relevant,Delivery confirmation
inner,0,2.0,train,2,q_01630,g0002,0,irrelevant,OSS
inner,0,2.0,train,5,q_00369,g0005,1,relevant,Medical
inner,0,2.0,train,6,q_00214,g0006,0,irrelevant,Spam
inner,0,2.0,train,7,q_00681,g0007,1,relevant,Medical
inner,0,2.0,train,9,q_00022,g0009,0,irrelevant,Greeting
inner,0,2.0,train,10,q_00982,g0010,0,irrelevant,Automated message
inner,0,2.0,train,11,q_01432,g0011,0,irrelevant,Acknowledgment
inner,0,2.0,train,13,q_00682,g0013,1,relevant,Medical
inner,0,2.0,train,14,q_00974,g0014,0,irrelevant,Automated message
inner,0,2.0,train,15,q_00228,g0015,0,irrelevant,Spam
inner,0,2.0,train,16,q_00999,g0016,0,irrelevant,Automated message
inner,0,2.0,train,17,q_01587,g0017,0,irrelevant,OSS
inner,0,2.0,train,18,q_01292,g0018,0,irrelevant,Acknowledgment
inner,0,2.0,train,19,q_00175,g0019,0,irrelevant,Acknowledgment
inner,0,2.0,train,20,q_00519,g0020,1,relevant,Medical
inner,0,2.0,train,21,q_00304,g0021,1,relevant,Language change
inner,0,2.0,train,22,q_00273,g0022,1,relevant,Language change
inner,0,2.0,train,23,q_00437,g0023,1,relevant,Medical
inner,0,2.0,train,26,q_00215,g0026,0,irrelevant,Spam
inner,0,2.0,train,28,q_00059,g0028,1,relevant,Other
inner,0,2.0,train,29,q_01194,g0029,1,relevant,Feedback
inner,0,2.0,train,30,q_00898,g0030,1,relevant,Medical
inner,0,2.0,train,31,q_01563,g0031,0,irrelevant,OSS
inner,0,2.0,train,34,q_00044,g0034,0,irrelevant,Greeting
inner,0,2.0,train,35,q_01371,g0035,0,irrelevant,Acknowledgment
inner,0,2.0,train,36,q_01763,g0036,1,relevant,Delivery confirmation
inner,0,2.0,train,38,q_00781,g0038,1,relevant,Medical
inner,0,2.0,train,39,q_00820,g0039,1,relevant,Medical
inner,0,2.0,train,41,q_01642,g0041,0,irrelevant,OSS
inner,0,2.0,train,42,q_01724,g0042,1,relevant,Delivery confirmation
inner,0,2.0,train,43,q_00929,g0043,1,relevant,Medical
inner,0,2.0,train,44,q_00174,g0044,0,irrelevant,Acknowledgment
inner,0,2.0,train,45,q_00006,g0045,0,irrelevant,Greeting
inner,0,2.0,train,48,q_01745,g0048,1,relevant,Delivery confirmation
inner,0,2.0,train,51,q_00297,g0051,1,relevant,Language change
inner,0,2.0,train,53,q_00667,g0053,1,relevant,Medical
inner,0,2.0,train,54,q_00950,g0054,1,relevant,Medical
inner,0,2.0,train,55,q_00652,g0055,1,relevant,Medical
inner,0,2.0,train,57,q_01163,g0057,1,relevant,Feedback
inner,0,2.0,train,58,q_00934,g0058,1,relevant,Medical
inner,0,2.0,train,61,q_00931,g0061,1,relevant,Medical
inner,0,2.0,train,63,q_01540,g0063,1,relevant,Feedback
inner,0,2.0,train,67,q_00518,g0067,1,relevant,Medical
inner,0,2.0,train,68,q_01270,g0068,0,irrelevant,Acknowledgment
inner,0,2.0,train,71,q_00602,g0071,1,relevant,Other
inner,0,2.0,train,73,q_00721,g0073,1,relevant,Medical
inner,0,2.0,train,76,q_00873,g0076,1,relevant,Medical
inner,0,2.0,train,78,q_00964,g0078,1,relevant,Medical
inner,0,2.0,train,79,q_01111,g0079,1,relevant,Other
inner,0,2.0,train,85,q_00866,g0085,1,relevant,Medical
inner,0,2.0,train,86,q_00637,g0086,1,relevant,Medical
inner,0,2.0,train,87,q_01271,g0087,0,irrelevant,Acknowledgment
inner,0,2.0,train,97,q_01584,g0097,0,irrelevant,OSS
inner,0,2.0,train,99,q_01657,g0099,0,irrelevant,OSS
inner,0,2.0,train,102,q_00236,g0102,1,relevant,Language change
inner,0,2.0,train,106,q_00359,g0106,1,relevant,Medical
inner,0,2.0,train,107,q_01801,g0107,1,relevant,Date
inner,0,2.0,train,108,q_01776,g0108,1,relevant,Delivery confirmation
inner,0,2.0,train,112,q_01453,g0112,0,irrelevant,Acknowledgment
inner,0,2.0,train,116,q_01705,g0116,1,relevant,Language change
inner,0,2.0,train,119,q_00990,g0119,0,irrelevant,Automated message
inner,0,2.0,train,121,q_01695,g0121,1,relevant,Language change
inner,0,2.0,train,122,q_01098,g0122,1,relevant,Other
inner,0,2.0,train,124,q_00793,g0124,1,relevant,Medical
inner,0,2.0,train,125,q_00435,g0125,1,relevant,Medical
inner,0,2.0,train,132,q_00547,g0132,1,relevant,Medical
inner,0,2.0,train,134,q_01615,g0134,0,irrelevant,OSS
inner,0,2.0,train,136,q_01551,g0136,0,irrelevant,OSS
inner,0,2.0,train,138,q_01796,g0138,1,relevant,Date
inner,0,2.0,train,139,q_01286,g0139,0,irrelevant,Acknowledgment
inner,0,2.0,train,142,q_01278,g0142,0,irrelevant,Acknowledgment
inner,0,2.0,train,143,q_00510,g0143,1,relevant,Medical
inner,0,2.0,train,145,q_00229,g0145,0,irrelevant,Spam
inner,0,2.0,train,147,q_01380,g0147,0,irrelevant,Acknowledgment
inner,0,2.0,train,149,q_01479,g0149,0,irrelevant,Acknowledgment
inner,0,2.0,train,154,q_01699,g0154,1,relevant,Language change
inner,0,2.0,train,157,q_01567,g0157,0,irrelevant,OSS
inner,0,2.0,train,158,q_01712,g0158,1,relevant,Language change
inner,0,2.0,train,160,q_00757,g0160,1,relevant,Medical
inner,0,2.0,train,161,q_00758,g0161,1,relevant,Medical
inner,0,2.0,train,164,q_01164,g0164,0,irrelevant,Acknowledgment
inner,0,2.0,train,165,q_00535,g0165,1,relevant,Medical
inner,0,2.0,train,166,q_01205,g0166,0,irrelevant,Acknowledgment
inner,0,2.0,train,168,q_00807,g0168,1,relevant,Medical
inner,0,2.0,train,172,q_01610,g0172,0,irrelevant,OSS
inner,0,2.0,train,174,q_00813,g0174,1,relevant,Medical
inner,0,2.0,train,176,q_00856,g0176,1,relevant,Medical
inner,0,2.0,train,177,q_01502,g0177,0,irrelevant,Acknowledgment
inner,0,2.0,train,179,q_00117,g0179,1,relevant,Other
inner,0,2.0,train,180,q_01413,g0180,0,irrelevant,Acknowledgment
inner,0,2.0,train,186,q_00277,g0186,1,relevant,Language change
inner,0,2.0,train,187,q_01079,g0187,1,relevant,Medical
inner,0,2.0,train,188,q_00700,g0188,1,relevant,Medical
inner,0,2.0,train,189,q_01546,g0189,0,irrelevant,OSS
inner,0,2.0,train,190,q_00958,g0190,1,relevant,Medical
inner,0,2.0,train,192,q_01805,g0192,1,relevant,Date
inner,0,2.0,train,193,q_01778,g0193,1,relevant,Delivery confirmation
inner,0,2.0,train,194,q_01336,g0194,0,irrelevant,Acknowledgment
inner,0,2.0,train,195,q_01104,g0195,1,relevant,Other
inner,0,2.0,train,196,q_01543,g0196,0,irrelevant,OSS
inner,0,2.0,train,197,q_00319,g0197,1,relevant,Language change
inner,0,2.0,train,198,q_01082,g0198,1,relevant,Medical
inner,0,2.0,train,200,q_01099,g0200,1,relevant,Other
inner,0,2.0,train,202,q_01365,g0202,0,irrelevant,Acknowledgment
inner,0,2.0,train,203,q_01027,g0203,1,relevant,Medical
inner,0,2.0,train,205,q_00782,g0205,1,relevant,Medical
inner,0,2.0,train,206,q_00754,g0206,1,relevant,Medical
inner,0,2.0,train,207,q_01703,g0207,1,relevant,Language change
inner,0,2.0,train,209,q_00851,g0209,1,relevant,Medical
inner,0,2.0,train,212,q_00272,g0212,1,relevant,Language change
inner,0,2.0,train,214,q_00574,g0214,1,relevant,Medical
inner,0,2.0,train,217,q_00264,g0217,1,relevant,Language change
inner,0,2.0,train,219,q_00932,g0219,1,relevant,Medical
inner,0,2.0,train,222,q_01481,g0222,1,relevant,Feedback
inner,0,2.0,train,224,q_01030,g0224,1,relevant,Date
inner,0,2.0,train,225,q_00534,g0225,1,relevant,Medical
inner,0,2.0,train,226,q_00080,g0226,0,irrelevant,Greeting
inner,0,2.0,train,227,q_01547,g0227,0,irrelevant,OSS
inner,0,2.0,train,229,q_00722,g0229,1,relevant,Medical
inner,0,2.0,train,230,q_01730,g0230,1,relevant,Delivery confirmation
inner,0,2.0,train,231,q_01435,g0231,1,relevant,Feedback
inner,0,2.0,train,232,q_00626,g0232,1,relevant,Medical
inner,0,2.0,train,233,q_01685,g0233,1,relevant,Language change
inner,0,2.0,train,238,q_01660,g0238,0,irrelevant,OSS
inner,0,2.0,train,239,q_01107,g0239,1,relevant,Other
inner,0,2.0,train,240,q_00680,g0240,1,relevant,Medical
inner,0,2.0,train,241,q_01186,g0241,0,irrelevant,Acknowledgment
inner,0,2.0,train,243,q_00947,g0243,1,relevant,Medical
inner,0,2.0,train,246,q_00606,g0246,1,relevant,Medical
inner,0,2.0,train,248,q_01161,g0248,1,relevant,Delivery confirmation
