query_id,intent,label,space,nearest_distance,label_agreement_k15
q_01123,Acknowledgment,irrelevant,C,0.101878524,0.9333333333333333
q_01744,Delivery confirmation,relevant,C,0.46231782,0.8666666666666667
q_00546,Medical,relevant,C,0.4310215,0.9333333333333333
q_00916,Medical,relevant,C,0.5237127,0.8
q_00061,Greeting,irrelevant,C,0.08285749,0.9333333333333333
q_00035,Greeting,irrelevant,C,0.27204108,0.9333333333333333
q_01451,Acknowledgment,irrelevant,C,0.22817498,0.8
q_00042,Greeting,irrelevant,C,0.18223041,0.9333333333333333
q_01696,Language change,relevant,C,0.22875804,1.0
q_00607,Medical,relevant,C,0.3467492,1.0
q_00176,Acknowledgment,irrelevant,C,0.5826397,0.7333333333333333
q_00211,Spam,irrelevant,C,0.73176455,0.5333333333333333
q_01069,Other,relevant,C,0.45531142,0.4
q_01348,Acknowledgment,irrelevant,C,0.37096798,0.8666666666666667
q_00132,Other,relevant,C,0.2800622,0.4666666666666667
q_00761,Medical,relevant,C,0.62052,0.8
q_00526,Medical,relevant,C,0.4409572,0.8
q_01055,Other,relevant,C,0.56420386,0.8
q_00396,Medical,relevant,C,0.48716092,0.9333333333333333
q_01790,Delivery confirmation,relevant,C,0.22409213,0.8666666666666667
q_00053,Greeting,irrelevant,C,0.5260863,1.0
q_01383,Acknowledgment,irrelevant,C,0.59919316,0.6666666666666666
q_01043,Spam,irrelevant,C,0.6419745,0.6
q_00078,Greeting,irrelevant,C,0.22216594,0.9333333333333333
q_00836,Medical,relevant,C,0.6472202,0.6
q_01025,Date,relevant,C,0.36608762,1.0
q_00779,Medical,relevant,C,0.40229428,1.0
q_01616,OSS,irrelevant,C,0.44402957,0.26666666666666666
q_01618,OSS,irrelevant,C,0.5260881,0.6
q_01414,Delivery confirmation,relevant,C,0.56683034,0.26666666666666666
q_01739,Delivery confirmation,relevant,C,0.40766,0.9333333333333333
q_00461,Medical,relevant,C,0.41280442,1.0
q_00614,Medical,relevant,C,0.62128615,0.9333333333333333
q_00762,Medical,relevant,C,0.5023006,1.0
q_00665,Medical,relevant,C,0.54058933,0.8
q_00689,Medical,relevant,C,0.6829916,0.7333333333333333
q_00001,Greeting,irrelevant,C,0.34775817,0.6
q_00594,Medical,relevant,C,0.5683058,0.6666666666666666
q_00862,Medical,relevant,C,0.57464164,0.9333333333333333
q_01742,Delivery confirmation,relevant,C,0.50614464,0.8666666666666667
q_00909,Medical,relevant,C,0.5110923,1.0
q_00181,Acknowledgment,irrelevant,C,0.42962158,0.8666666666666667
q_00318,Language change,relevant,C,0.17806268,1.0
q_01770,Delivery confirmation,relevant,C,0.36274773,1.0
q_01545,OSS,irrelevant,C,0.48139083,0.26666666666666666
q_00963,Medical,relevant,C,0.36901605,1.0
q_01666,Language change,relevant,C,0.508334,0.6
q_01644,OSS,irrelevant,C,0.5489429,0.8666666666666667
q_01065,Other,relevant,C,0.22678882,0.5333333333333333
q_01600,OSS,irrelevant,C,0.55005527,0.3333333333333333
q_00358,Medical,relevant,C,0.48161238,0.9333333333333333
q_01192,Acknowledgment,irrelevant,C,0.4324156,0.8666666666666667
q_01207,Feedback,relevant,C,0.677969,0.2
q_00136,Acknowledgment,irrelevant,C,0.18335736,1.0
q_01142,Acknowledgment,irrelevant,C,0.22285187,1.0
q_00516,Medical,relevant,C,0.6167815,0.8
q_00597,Medical,relevant,C,0.61752284,0.8
q_00424,Medical,relevant,C,0.41816497,0.8666666666666667
q_00735,Medical,relevant,C,0.3710413,0.6666666666666666
q_01497,Acknowledgment,irrelevant,C,0.36277014,0.6
q_01169,Acknowledgment,irrelevant,C,0.3981191,1.0
q_00617,Medical,relevant,C,0.63149977,0.9333333333333333
q_00748,Medical,relevant,C,0.29616976,0.8
q_00248,Language change,relevant,C,0.118347704,1.0
q_01127,Acknowledgment,irrelevant,C,0.5602009,0.26666666666666666
q_01023,Date,relevant,C,0.4390893,1.0
q_00099,Acknowledgment,irrelevant,C,0.5629401,0.8
q_00625,Medical,relevant,C,0.50449455,1.0
q_01331,Acknowledgment,irrelevant,C,0.5775348,0.8666666666666667
q_00939,Medical,relevant,C,0.43381083,0.8666666666666667
q_01443,Acknowledgment,irrelevant,C,0.45814955,0.4
q_01053,Medical,relevant,C,0.28888524,1.0
q_00402,OSS,irrelevant,C,0.62421906,0.5333333333333333
q_00246,Language change,relevant,C,0.1986503,1.0
q_00899,Medical,relevant,C,0.4956724,0.8
q_00772,Medical,relevant,C,0.5224819,0.9333333333333333
q_01787,Delivery confirmation,relevant,C,0.33816397,1.0
q_00979,Automated message,irrelevant,C,0.031609178,1.0
q_00980,Automated message,irrelevant,C,0.1901241,0.8
q_01269,Medical,relevant,C,0.49888092,0.9333333333333333
q_01687,Language change,relevant,C,0.37788624,0.9333333333333333
q_00038,Acknowledgment,irrelevant,C,0.30551535,1.0
q_00493,Medical,relevant,C,0.39947003,0.8
q_01372,Acknowledgment,irrelevant,C,0.37096798,0.8
q_00079,Greeting,irrelevant,C,0.15993088,0.8
q_01526,Acknowledgment,irrelevant,C,0.59344345,0.6
q_01677,Language change,relevant,C,0.1151247,1.0
q_01046,Other,relevant,C,0.5244987,0.4666666666666667
q_00531,Medical,relevant,C,0.37567902,0.6666666666666666
q_00311,Language change,relevant,C,0.29510403,1.0
q_01174,Acknowledgment,irrelevant,C,0.3660394,0.9333333333333333
q_00486,Medical,relevant,C,0.44285208,1.0
q_00530,Medical,relevant,C,0.58371437,0.6666666666666666
q_00877,Medical,relevant,C,0.49897522,1.0
q_01734,Delivery confirmation,relevant,C,0.43764722,0.9333333333333333
q_01599,OSS,irrelevant,C,0.64417535,0.2
q_00827,Medical,relevant,C,0.50428987,1.0
q_01298,Acknowledgment,irrelevant,C,0.22199398,1.0
q_00843,Medical,relevant,C,0.44394165,0.9333333333333333
q_01625,OSS,irrelevant,C,0.5432782,0.4666666666666667
q_00556,Medical,relevant,C,0.4738114,0.8666666666666667
q_01425,Medical,relevant,C,0.5603565,0.2
q_01011,Date,relevant,C,0.21629572,1.0
q_01627,OSS,irrelevant,C,0.50175995,0.26666666666666666
q_00833,Medical,relevant,C,0.53405344,1.0
q_00397,Medical,relevant,C,0.6270393,0.8
q_01330,Acknowledgment,irrelevant,C,0.52528995,0.7333333333333333
q_00767,Medical,relevant,C,0.38297075,1.0
q_00837,Medical,relevant,C,0.4684729,0.9333333333333333
q_00984,Automated message,irrelevant,C,0.34516472,0.9333333333333333
q_01389,Feedback,relevant,C,0.4605918,0.9333333333333333
q_00118,Acknowledgment,irrelevant,C,0.3321634,0.6666666666666666
q_00412,Medical,relevant,C,0.53870654,0.8666666666666667
q_00563,Medical,relevant,C,0.5571891,0.9333333333333333
q_00168,Acknowledgment,irrelevant,C,0.49741626,0.5333333333333333
q_00808,Medical,relevant,C,0.4282201,0.9333333333333333
q_00060,Greeting,irrelevant,C,0.34014338,0.9333333333333333
q_00368,Medical,relevant,C,0.52157116,0.9333333333333333
q_01105,Medical,relevant,C,0.41539937,0.8
q_00809,Medical,relevant,C,0.29616976,0.9333333333333333
q_00773,Other,relevant,C,0.40165818,1.0
q_00824,Medical,relevant,C,0.47414875,1.0
q_01759,Delivery confirmation,relevant,C,0.2833786,1.0
q_01674,Language change,relevant,C,0.21822411,1.0
q_01054,Other,relevant,C,0.5567245,0.8
q_01197,Acknowledgment,irrelevant,C,0.20132488,1.0
q_00864,Medical,relevant,C,0.35154724,1.0
q_01122,Acknowledgment,irrelevant,C,0.48237538,0.8666666666666667
q_01206,Acknowledgment,irrelevant,C,0.4496792,1.0
q_01305,Acknowledgment,irrelevant,C,0.17858845,0.8666666666666667
q_01803,Date,relevant,C,0.27453125,1.0
q_00919,Medical,relevant,C,0.41685092,1.0
q_00709,Medical,relevant,C,0.49255276,0.9333333333333333
q_00015,Greeting,irrelevant,C,0.12511957,1.0
q_01074,Other,relevant,C,0.6037227,0.3333333333333333
q_01108,Medical,relevant,C,0.5991094,0.4
q_01756,Delivery confirmation,relevant,C,0.3837875,1.0
q_01470,Acknowledgment,irrelevant,C,0.3391621,1.0
q_00146,Acknowledgment,irrelevant,C,0.24978161,1.0
q_01583,OSS,irrelevant,C,0.3423059,1.0
q_01309,Acknowledgment,irrelevant,C,0.42634624,0.9333333333333333
q_01295,Acknowledgment,irrelevant,C,0.07332748,0.8666666666666667
q_00900,Medical,relevant,C,0.50087094,0.9333333333333333
q_00018,Greeting,irrelevant,C,0.2800622,0.6
q_01465,Acknowledgment,irrelevant,C,0.6424023,0.6666666666666666
q_01532,Acknowledgment,irrelevant,C,0.28726667,0.5333333333333333
q_01671,Language change,relevant,C,0.19593906,1.0
q_01263,Acknowledgment,irrelevant,C,0.30038166,1.0
q_00270,Language change,relevant,C,0.29326594,1.0
q_00886,Medical,relevant,C,0.616559,0.8666666666666667
q_01199,Acknowledgment,irrelevant,C,0.31104428,0.9333333333333333
q_01396,Acknowledgment,irrelevant,C,0.22406667,0.8666666666666667
q_00100,Acknowledgment,irrelevant,C,0.37641674,0.6666666666666666
q_01409,Acknowledgment,irrelevant,C,0.3284701,0.9333333333333333
q_01232,Acknowledgment,irrelevant,C,0.47763973,0.4666666666666667
q_01153,Acknowledgment,irrelevant,C,0.5502338,0.6
q_01775,Delivery confirmation,relevant,C,0.41514802,1.0
q_01102,Other,relevant,C,0.4800318,0.5333333333333333
q_01262,Acknowledgment,irrelevant,C,0.3164761,1.0
q_01308,Acknowledgment,irrelevant,C,0.11167836,0.8666666666666667
q_00337,Medical,relevant,C,0.57939625,0.6666666666666666
q_00708,Medical,relevant,C,0.54449576,0.8
q_00867,Medical,relevant,C,0.41646332,1.0
q_01080,Other,relevant,C,0.61711824,0.9333333333333333
q_01324,Feedback,relevant,C,0.43926746,0.2
q_00890,Medical,relevant,C,0.4251083,1.0
q_01352,Acknowledgment,irrelevant,C,0.34364814,0.8666666666666667
q_01101,Other,relevant,C,0.46419704,0.5333333333333333
q_00392,Medical,relevant,C,0.5581566,1.0
q_01429,Acknowledgment,irrelevant,C,0.34633386,0.8
q_00120,Other,relevant,C,0.43529236,0.7333333333333333
q_01167,Delivery confirmation,relevant,C,0.40190524,0.26666666666666666
q_00188,Acknowledgment,irrelevant,C,0.5179955,0.8
q_01538,Feedback,relevant,C,0.47368312,0.7333333333333333
q_00143,Acknowledgment,irrelevant,C,0.27829874,1.0
q_01649,OSS,irrelevant,C,0.5355742,0.4666666666666667
q_00353,Medical,relevant,C,0.5559665,0.8
q_00442,Medical,relevant,C,0.41816497,0.8
q_01604,OSS,irrelevant,C,0.72561574,0.9333333333333333
q_01132,Acknowledgment,irrelevant,C,0.14580327,1.0
q_00826,Medical,relevant,C,0.23784178,1.0
q_00800,Medical,relevant,C,0.4282201,0.9333333333333333
q_00021,Greeting,irrelevant,C,0.22678882,0.6
q_01200,Acknowledgment,irrelevant,C,0.25165194,1.0
q_00710,Medical,relevant,C,0.4002912,0.8666666666666667
q_00559,Medical,relevant,C,0.4193384,0.8666666666666667
q_00670,Medical,relevant,C,0.5251214,0.9333333333333333
q_01518,Acknowledgment,irrelevant,C,0.25877094,0.5333333333333333
q_01356,Feedback,relevant,C,0.6695671,0.4666666666666667
q_01440,Acknowledgment,irrelevant,C,0.505775,0.4
q_00760,Medical,relevant,C,0.4695478,0.7333333333333333
q_01720,Delivery confirmation,relevant,C,0.3656699,0.9333333333333333
q_01726,Delivery confirmation,relevant,C,0.47263205,1.0
q_01189,Acknowledgment,irrelevant,C,0.10117006,1.0
q_00750,Medical,relevant,C,0.3855996,1.0
q_01208,Acknowledgment,irrelevant,C,0.28348786,0.9333333333333333
q_00468,Medical,relevant,C,0.30536193,1.0
q_00694,Medical,relevant,C,0.55526334,0.9333333333333333
q_01150,Acknowledgment,irrelevant,C,0.40267342,0.7333333333333333
q_01433,Delivery confirmation,relevant,C,0.5208346,0.2
q_01184,Acknowledgment,irrelevant,C,0.44446594,1.0
q_00019,Greeting,irrelevant,C,0.2653147,1.0
q_00447,Medical,relevant,C,0.46151417,0.7333333333333333
q_00696,Medical,relevant,C,0.5731269,1.0
q_01239,Acknowledgment,irrelevant,C,0.15558445,0.8
q_00362,Medical,relevant,C,0.56511605,0.9333333333333333
q_00497,Medical,relevant,C,0.46116424,0.9333333333333333
q_00109,Acknowledgment,irrelevant,C,0.4268254,0.8
q_00292,Language change,relevant,C,0.2840777,1.0
q_01152,Acknowledgment,irrelevant,C,0.07332748,0.8
q_01498,Acknowledgment,irrelevant,C,0.38637733,0.8
q_01094,Other,relevant,C,0.25322425,0.4
q_00714,Medical,relevant,C,0.6206118,1.0
q_00281,Language change,relevant,C,0.2318418,1.0
q_01697,Language change,relevant,C,0.17806268,1.0
q_01678,Language change,relevant,C,0.29326594,1.0
q_01261,Acknowledgment,irrelevant,C,0.22285187,0.9333333333333333
q_01229,Acknowledgment,irrelevant,C,0.10234177,1.0
q_01523,Feedback,relevant,C,0.4471566,0.4666666666666667
q_01002,Automated message,irrelevant,C,0.31826508,1.0
q_00186,Acknowledgment,irrelevant,C,0.20108908,1.0
q_01760,Delivery confirmation,relevant,C,0.3244838,1.0
q_00390,Medical,relevant,C,0.5599269,0.4666666666666667
q_01736,Delivery confirmation,relevant,C,0.33574587,1.0
q_00230,Spam,irrelevant,C,0.6463951,0.5333333333333333
q_01504,Acknowledgment,irrelevant,C,0.20342642,0.8
q_00633,Medical,relevant,C,0.4830653,1.0
q_01063,Other,relevant,C,0.64207184,1.0
q_00419,Medical,relevant,C,0.57617533,0.6666666666666666
q_00013,Greeting,irrelevant,C,0.12511957,0.9333333333333333
q_00730,Medical,relevant,C,0.6593125,1.0
q_01480,Acknowledgment,irrelevant,C,0.3432142,0.8666666666666667
q_00795,Medical,relevant,C,0.37672246,1.0
q_01314,Acknowledgment,irrelevant,C,0.48777366,0.4666666666666667
q_00039,Greeting,irrelevant,C,0.14882845,0.8
q_00108,Other,relevant,C,0.5840338,0.3333333333333333
q_01405,Acknowledgment,irrelevant,C,0.3067177,0.8
q_00603,Medical,relevant,C,0.4844978,0.8666666666666667
q_01313,Acknowledgment,irrelevant,C,0.45295596,0.9333333333333333
q_00328,Medical,relevant,C,0.49373907,1.0
q_00658,Medical,relevant,C,0.52460843,0.9333333333333333
q_00545,Medical,relevant,C,0.49255478,1.0
q_00376,Medical,relevant,C,0.505709,1.0
q_00635,Medical,relevant,C,0.462781,1.0
q_00407,Medical,relevant,C,0.6082727,0.8666666666666667
q_01066,Medical,relevant,C,0.6312484,0.7333333333333333
q_00110,Acknowledgment,irrelevant,C,0.25877094,0.4
q_00659,Medical,relevant,C,0.52373755,1.0
q_00811,Medical,relevant,C,0.5963824,1.0
q_01525,Acknowledgment,irrelevant,C,0.46250892,0.4
q_01095,Other,relevant,C,0.43849838,0.4
q_01376,OSS,irrelevant,C,0.6472202,0.3333333333333333
q_00517,Medical,relevant,C,0.47611624,0.5333333333333333
q_01477,Feedback,relevant,C,0.5793525,0.4
q_01126,Acknowledgment,irrelevant,C,0.2667684,1.0
q_00049,Greeting,irrelevant,C,0.14882845,0.8666666666666667
q_01071,Other,relevant,C,0.6337046,0.5333333333333333
q_01333,Acknowledgment,irrelevant,C,0.30580825,0.8666666666666667
q_01075,Medical,relevant,C,0.5447039,0.8
q_01704,Language change,relevant,C,0.32313102,1.0
q_01528,Acknowledgment,irrelevant,C,0.6151725,0.4
q_00403,Medical,relevant,C,0.5388131,0.9333333333333333
q_00507,Medical,relevant,C,0.45723695,0.8
q_00420,Medical,relevant,C,0.50961256,1.0
q_01765,Delivery confirmation,relevant,C,0.38766068,0.5333333333333333
q_01391,Acknowledgment,irrelevant,C,0.38187432,0.8
q_01700,Language change,relevant,C,0.23512852,1.0
q_00641,Medical,relevant,C,0.5794244,0.8
q_01529,Medical,relevant,C,0.5547182,0.6666666666666666
q_00598,Medical,relevant,C,0.5241449,0.8666666666666667
q_00692,Medical,relevant,C,0.42035657,0.8666666666666667
q_01218,Acknowledgment,irrelevant,C,0.29155385,1.0
q_00584,Medical,relevant,C,0.4035958,1.0
q_00056,Greeting,irrelevant,C,0.3053388,1.0
q_00070,Greeting,irrelevant,C,0.4157532,0.9333333333333333
q_00558,Medical,relevant,C,0.47379452,0.9333333333333333
q_00500,Medical,relevant,C,0.42875654,0.8
q_01586,OSS,irrelevant,C,0.491809,0.7333333333333333
q_01679,Language change,relevant,C,0.14304096,1.0
q_00126,Acknowledgment,irrelevant,C,0.68282175,0.6666666666666666
q_01209,Acknowledgment,irrelevant,C,0.21953702,1.0
q_00859,Medical,relevant,C,0.40755963,1.0
q_01580,OSS,irrelevant,C,0.3491475,0.8
q_01473,Acknowledgment,irrelevant,C,0.41934007,0.8666666666666667
q_00031,Greeting,irrelevant,C,0.07841152,1.0
q_01379,Acknowledgment,irrelevant,C,0.41972733,0.8666666666666667
q_01793,Date,relevant,C,0.20387417,1.0
q_00301,Language change,relevant,C,0.22875804,1.0
q_00158,Acknowledgment,irrelevant,C,0.25196058,1.0
q_00352,Medical,relevant,C,0.535504,0.8
q_00399,Medical,relevant,C,0.62913734,0.8666666666666667
q_00715,Medical,relevant,C,0.47783756,1.0
q_00970,Automated message,irrelevant,C,0.29964215,1.0
q_01217,Acknowledgment,irrelevant,C,0.28876382,1.0
q_00041,Greeting,irrelevant,C,0.19464934,0.9333333333333333
q_00375,Medical,relevant,C,0.4835804,1.0
q_01051,Medical,relevant,C,0.53870654,0.8666666666666667
q_00679,Medical,relevant,C,0.50326395,0.8666666666666667
q_00948,Medical,relevant,C,0.5455994,0.8666666666666667
q_01650,OSS,irrelevant,C,0.49864835,0.26666666666666666
q_01243,Acknowledgment,irrelevant,C,0.18954146,0.8
q_01289,Acknowledgment,irrelevant,C,0.3238107,0.9333333333333333
q_00428,Medical,relevant,C,0.47288883,0.8
q_01484,Feedback,relevant,C,0.57690275,0.6666666666666666
q_00566,Medical,relevant,C,0.40609872,0.8
q_00513,Medical,relevant,C,0.57331634,0.9333333333333333
q_00400,Medical,relevant,C,0.58367926,0.8666666666666667
q_00043,Greeting,irrelevant,C,0.5747434,0.8
q_00810,Medical,relevant,C,0.35046363,1.0
q_00840,Medical,relevant,C,0.6154158,0.8666666666666667
q_01399,Delivery confirmation,relevant,C,0.41884142,1.0
q_01741,Delivery confirmation,relevant,C,0.5624087,0.7333333333333333
q_01260,Acknowledgment,irrelevant,C,0.32519072,0.8666666666666667
q_01461,Acknowledgment,irrelevant,C,0.44951499,0.8
q_00930,Medical,relevant,C,0.53119564,0.8666666666666667
q_00349,Medical,relevant,C,0.44781536,0.8666666666666667
q_01024,Date,relevant,C,0.21518761,1.0
q_00191,Acknowledgment,irrelevant,C,0.14806223,1.0
q_00192,Acknowledgment,irrelevant,C,0.6685201,0.8
q_00161,Other,relevant,C,0.35313606,0.5333333333333333
q_01519,Medical,relevant,C,0.56154335,0.8666666666666667
q_01597,OSS,irrelevant,C,0.45851916,0.9333333333333333
q_01768,Delivery confirmation,relevant,C,0.66273546,0.8666666666666667
q_00425,Medical,relevant,C,0.47201693,0.6666666666666666
q_00309,Language change,relevant,C,0.41953546,1.0
q_00137,Acknowledgment,irrelevant,C,0.27736837,1.0
q_01535,Acknowledgment,irrelevant,C,0.43355066,0.7333333333333333
q_00002,Greeting,irrelevant,C,0.47560692,0.8
q_01353,Acknowledgment,irrelevant,C,0.42264044,0.9333333333333333
q_01016,Date,relevant,C,0.51008356,1.0
q_00320,Language change,relevant,C,0.28533977,0.9333333333333333
q_00130,Acknowledgment,irrelevant,C,0.19019842,1.0
q_00051,Greeting,irrelevant,C,0.5431787,0.8666666666666667
